TABLE_NAME	COLUMN_NAME
LATOLLPROMRADIX	AREATYPE
LATOLLPROMRADIX	AGENTGRADE
LATOLLTOSERVEAREA	TOLLTYPE
LATOLLTOSERVEAREA	MANAGECOM
LATOLLTOSERVEAREA	SERVEAREACODE
LATOLLTOSERVEAREA	TOLLAGENT
LATOLLTOSERVEAREAB	TOLLTYPE
LATOLLTOSERVEAREAB	MANAGECOM
LATOLLTOSERVEAREAB	SERVEAREACODE
LATOLLTOSERVEAREAB	TOLLAGENT
LATOLLTOSERVEAREAB	EDORNO
LATRAIN	IDX
LATRAIN	AGENTCODE
LATRAINAGENT	IDNO
LATRAINAGENT	IDTYPE
LATRAINAGENT	TRAINNO
LATRAINCOURSE	TRAINNO
LATREE	AGENTCODE
LATREEACCESSORY	AGENTGRADE
LATREEACCESSORY	AGENTCODE
LATREEACCESSORYB	AGENTGRADE
LATREEACCESSORYB	AGENTCODE
LATREEACCESSORYB	EDORTYPE
LATREEACCESSORYB	EDORNO
LATREEB	EDORNO
LATREEB	AGENTCODE
LAWAGE	AGENTCODE
LAWAGE	INDEXCALNO
LAWAGECALELEMENT	CALTYPE
LAWAGECALELEMENT	RISKCODE
LAWAGECALELEMENTNEW	CALTYPE
LAWAGECALELEMENTNEW	RISKCODE
LAWAGEDETAIL1	AGENTCODE
LAWAGEDETAIL1	WAGECODE
LAWAGEDETAIL1	WAGENO
LAWAGEDETAIL2	AGENTCODE
LAWAGEDETAIL2	WAGECODE
LAWAGEDETAIL2	WAGENO
LAWAGEDETAIL3	INTROAGENCY
LAWAGEDETAIL3	AGENTCODE
LAWAGEDETAIL3	WAGECODE
LAWAGEDETAIL3	WAGENO
LAWAGEDETAIL4	REISSUEFLAG
LAWAGEDETAIL4	REARAGENTCODE
LAWAGEDETAIL4	AGENTCODE
LAWAGEDETAIL4	WAGECODE
LAWAGEDETAIL4	WAGENO
LAWAGEDETAIL5	AGENTCODE
LAWAGEDETAIL5	WAGECODE
LAWAGEDETAIL5	WAGENO
LAWAGEDETAIL6	DRAWEND
LAWAGEDETAIL6	DRAWSTART
LAWAGEDETAIL6	AGENTCODE
LAWAGEDETAIL6	WAGECODE
LAWAGEDETAIL6	WAGENO
LAWAGEDETAIL7	REARAGENTCODE
LAWAGEDETAIL7	AGENTCODE
LAWAGEDETAIL7	WAGECODE
LAWAGEDETAIL7	WAGENO
LAWAGEHISTORY	BRANCHTYPE
LAWAGEHISTORY	ACLASS
LAWAGEHISTORY	MANAGECOM
LAWAGEHISTORY	WAGENO
LAWAGELOG	BRANCHTYPE
LAWAGELOG	MANAGECOM
LAWAGELOG	WAGENO
LAWAGEOTOF	AGENTCODE
LAWAGEOTOF	INDEXCALNO
LAWAGEPARAM1	AREATYPE
LAWAGEPARAM1	STANDARD
LAWAGEPARAM1	IDX
LAWAGEPARAM1	ASSOCIATEOBJ
LAWAGEPARAM1	ASSOCIATETYPE
LAWAGEPARAM1	PARACODE
LAWAGEPARAM1	WAGECODE
LAWAGEPARAM2	AREATYPE
LAWAGEPARAM2	STANDARD
LAWAGEPARAM2	IDX
LAWAGEPARAM2	ASSOCIATEOBJ
LAWAGEPARAM2	ASSOCIATETYPE
LAWAGEPARAM2	PARACODE
LAWAGEPARAM2	WAGECODE
LAWAGERADIX	IDX
LAWAGERADIX1	IDX
LAWAGERADIX2	IDX
LAWAGEVSPARAM	PARACODE
LAWAGEVSPARAM	WAGECODE
LAWARRANTOR	SERIALNO
LAWARRANTOR	AGENTCODE
LAWARRANTORTEMP	SERIALNO
LAWARRANTORTEMP	AGENTCODE
LAWEAKCOM	COMCODE
LAWELFAREINFO	ACLASS
LAWELFAREINFO	AGENTCODE
LAWELFAREINFO	INDEXCALNO
LAWELFAREINFOB	ACLASS
LAWELFAREINFOB	AGENTCODE
LAWELFAREINFOB	INDEXCALNO
LAWELFAREINFOB	EDORTYPE
LAWELFAREINFOB	EDORNO
LAWELFARERADIX	ACLASS
LAWELFARERADIX	AGENTGRADE
LAWELFARERADIX	MANAGECOM
LAWELFARERADIXB	ENDDATE
LAWELFARERADIXB	STARTDATE
LAWELFARERADIXB	ACLASS
LAWELFARERADIXB	AGENTGRADE
LAWELFARERADIXB	MANAGECOM
LAWELFARERADIXB	EDORTYPE
LAWELFARERADIXB	EDORNO
LAXAGENT	AGENTCODE
LAXAGENTB	EDORNO
LAZIPCODE	ZIPCODEKEY
LAZIPCODEB	ZIPCODEKEY
LAZIPCODEB	EDORTYPE
LAZIPCODEB	EDORNO
LBACCOUNT	BANKACCNO
LBACCOUNT	BANKCODE
LBACCOUNT	CUSTOMERNO
LBAGETFORPAYMODE	CHANGESERIALNO
LBAGETFORPAYMODE	ACTUGETNO
LBAIRPOL	POLNO
LBAPAYFORPAYMODE	CHANGESERIALNO
LBAPAYFORPAYMODE	PAYNO
LBAPPNT	CONTNO
LBAPPNTGRP	POLNO
LBAPPNTIND	CUSTOMERNO
LBAPPNTIND	POLNO
LBBNF	BNFGRADE
LBBNF	BNFNO
LBBNF	BNFTYPE
LBBNF	INSUREDNO
LBBNF	POLNO
LBCODEMOD	SERIALNO
LBCONT	CONTNO
LBCONTPLAN	PLANTYPE
LBCONTPLAN	CONTPLANCODE
LBCONTPLAN	GRPCONTNO
LBCONTPLANDUTYPARAM	PLANTYPE
LBCONTPLANDUTYPARAM	CALFACTOR
LBCONTPLANDUTYPARAM	DUTYCODE
LBCONTPLANDUTYPARAM	CONTPLANCODE
LBCONTPLANDUTYPARAM	RISKCODE
LBCONTPLANDUTYPARAM	MAINRISKCODE
LBCONTPLANDUTYPARAM	GRPCONTNO
LBCONTPLANFACTORY	PLANTYPE
LBCONTPLANFACTORY	INERSERIALNO
LBCONTPLANFACTORY	FACTORYSUBCODE
LBCONTPLANFACTORY	FACTORYCODE
LBCONTPLANFACTORY	OTHERNO
LBCONTPLANFACTORY	FACTORYTYPE
LBCONTPLANFACTORY	CONTPLANCODE
LBCONTPLANFACTORY	RISKCODE
LBCONTPLANFACTORY	MAINRISKCODE
LBCONTPLANFACTORY	PROPOSALGRPCONTNO
LBCONTPLANPARAM	PLANTYPE
LBCONTPLANPARAM	PARAMNAME
LBCONTPLANPARAM	INERSERIALNO
LBCONTPLANPARAM	FACTORYSUBCODE
LBCONTPLANPARAM	FACTORYCODE
LBCONTPLANPARAM	OTHERNO
LBCONTPLANPARAM	FACTORYTYPE
LBCONTPLANPARAM	CONTPLANCODE
LBCONTPLANPARAM	RISKCODE
LBCONTPLANPARAM	MAINRISKCODE
LBCONTPLANPARAM	PROPOSALGRPCONTNO
LBCONTPLANRISK	PLANTYPE
LBCONTPLANRISK	CONTPLANCODE
LBCONTPLANRISK	RISKCODE
LBCONTPLANRISK	MAINRISKCODE
LBCONTPLANRISK	PROPOSALGRPCONTNO
LBCUSTOMERIMPART	PATCHNO
LBCUSTOMERIMPART	CUSTOMERNOTYPE
LBCUSTOMERIMPART	CUSTOMERNO
LBCUSTOMERIMPART	IMPARTVER
LBCUSTOMERIMPART	IMPARTCODE
LBCUSTOMERIMPART	PROPOSALCONTNO
LBCUSTOMERIMPART	EDORNO
LBCUSTOMERIMPARTDETAIL	PATCHNO
LBCUSTOMERIMPARTDETAIL	CUSTOMERNOTYPE
LBCUSTOMERIMPARTDETAIL	CUSTOMERNO
LBCUSTOMERIMPARTDETAIL	SUBSERIALNO
LBCUSTOMERIMPARTDETAIL	IMPARTVER
LBCUSTOMERIMPARTDETAIL	IMPARTCODE
LBCUSTOMERIMPARTDETAIL	PROPOSALCONTNO
LBCUSTOMERIMPARTDETAIL	GRPCONTNO
LBCUSTOMERIMPARTDETAIL	EDORNO
LBCUSTOMERIMPARTPARAMS	PATCHNO
LBCUSTOMERIMPARTPARAMS	IMPARTPARAMNO
LBCUSTOMERIMPARTPARAMS	CUSTOMERNOTYPE
LBCUSTOMERIMPARTPARAMS	CUSTOMERNO
LBCUSTOMERIMPARTPARAMS	IMPARTVER
LBCUSTOMERIMPARTPARAMS	IMPARTCODE
LBCUSTOMERIMPARTPARAMS	PROPOSALCONTNO
LBDISCOUNT	DISCOUNTCODE
LBDISCOUNT	DUTYCODE
LBDISCOUNT	POLNO
LBDISCOUNT	CONTNO
LBDISCOUNT	EDORNO
LBDUTY	DUTYCODE
LBDUTY	POLNO
LBDUTY	EDORNO
LBEXRATE	STARTTIME
LBEXRATE	STARTDATE
LBEXRATE	DESTCODE
LBEXRATE	PER
LBEXRATE	CURRCODE
LBGENERAL	CUSTOMERNO
LBGENERAL	EXECUTECOM
LBGENERAL	GRPCONTNO
LBGENERALTORISK	EXECUTECOM
LBGENERALTORISK	GRPPOLNO
LBGENERALTORISK	GRPCONTNO
LBGET	GETDUTYCODE
LBGET	DUTYCODE
LBGET	POLNO
LBGET	EDORNO
LBGETTOACC	INSUACCNO
LBGETTOACC	GETDUTYCODE
LBGETTOACC	DUTYCODE
LBGETTOACC	POLNO
LBGRP	GRPNO
LBGRPACCTRIGGER	TRIGGERORDER
LBGRPACCTRIGGER	CHGOPERATIONTYPE
LBGRPACCTRIGGER	CHGTYPE
LBGRPACCTRIGGER	INSUACCNO
LBGRPACCTRIGGER	PAYPLANCODE
LBGRPACCTRIGGER	GRPPOLNO
LBGRPADDRESS	ADDRESSNO
LBGRPADDRESS	CUSTOMERNO
LBGRPAPPNT	GRPCONTNO
LBGRPCONT	GRPCONTNO
LBGRPFEE	PAYPLANCODE
LBGRPFEE	INSUACCNO
LBGRPFEE	FEECODE
LBGRPFEE	GRPPOLNO
LBGRPFEEPARAM	FEEID
LBGRPFEEPARAM	PAYPLANCODE
LBGRPFEEPARAM	INSUACCNO
LBGRPFEEPARAM	FEECODE
LBGRPFEEPARAM	GRPPOLNO
LBGRPPOL	GRPPOLNO
LBINSUREACC	INSUACCNO
LBINSUREACC	POLNO
LBINSUREACC	EDORNO
LBINSUREACCCLASS	ACCASCRIPTION
LBINSUREACCCLASS	OTHERNO
LBINSUREACCCLASS	PAYPLANCODE
LBINSUREACCCLASS	INSUACCNO
LBINSUREACCCLASS	POLNO
LBINSUREACCCLASS	EDORNO
LBINSUREACCCLASSFEE	ACCASCRIPTION
LBINSUREACCCLASSFEE	OTHERNO
LBINSUREACCCLASSFEE	PAYPLANCODE
LBINSUREACCCLASSFEE	INSUACCNO
LBINSUREACCCLASSFEE	POLNO
LBINSUREACCCLASSFEE	EDORNO
LBINSUREACCFEE	INSUACCNO
LBINSUREACCFEE	POLNO
LBINSUREACCFEE	EDORNO
LBINSUREACCTRACE	SERIALNO
LBINSUREACCTRACE	EDORNO
LBINSUREACCTRIGGER	TRIGGERORDER
LBINSUREACCTRIGGER	CHGOPERATIONTYPE
LBINSUREACCTRIGGER	CHGTYPE
LBINSUREACCTRIGGER	ACCASCRIPTION
LBINSUREACCTRIGGER	INSUACCNO
LBINSUREACCTRIGGER	PAYPLANCODE
LBINSUREACCTRIGGER	DUTYCODE
LBINSUREACCTRIGGER	POLNO
LBINSURED	INSUREDNO
LBINSURED	CONTNO
LBINSUREDRELATED	MAINCUSTOMERNO
LBINSUREDRELATED	CUSTOMERNO
LBINSUREDRELATED	POLNO
LBMISSION	SERIALNO
LBPAYRULEFACTORY	INERSERIALNO
LBPAYRULEFACTORY	FACTORYSUBCODE
LBPAYRULEFACTORY	FACTORYCODE
LBPAYRULEFACTORY	OTHERNO
LBPAYRULEFACTORY	FACTORYTYPE
LBPAYRULEFACTORY	PAYRULECODE
LBPAYRULEFACTORY	GRPPOLNO
LBPAYRULEPARAMS	PARAMNAME
LBPAYRULEPARAMS	INERSERIALNO
LBPAYRULEPARAMS	FACTORYSUBCODE
LBPAYRULEPARAMS	FACTORYCODE
LBPAYRULEPARAMS	OTHERNO
LBPAYRULEPARAMS	FACTORYTYPE
LBPAYRULEPARAMS	PAYRULECODE
LBPAYRULEPARAMS	GRPPOLNO
LBPERSON	CUSTOMERNO
LBPOAPPNT	FILLNO
LBPOAPPNT	INPUTNO
LBPOAPPNT	CONTNO
LBPOAPPNTB	FILLNO
LBPOAPPNTB	INPUTNO
LBPOAPPNTB	CONTNO
LBPOAPPNTB	IDX
LBPOBNF	INSUREDNO
LBPOBNF	POLNO
LBPOBNF	FILLNO
LBPOBNF	INPUTNO
LBPOBNFB	INSUREDNO
LBPOBNFB	POLNO
LBPOBNFB	FILLNO
LBPOBNFB	INPUTNO
LBPOBNFB	IDX
LBPOCONT	FILLNO
LBPOCONT	INPUTNO
LBPOCONT	CONTNO
LBPOCONTB	FILLNO
LBPOCONTB	INPUTNO
LBPOCONTB	CONTNO
LBPOCONTB	IDX
LBPOCUSTOMERIMPART	PROPOSALCONTNO
LBPOCUSTOMERIMPART	FILLNO
LBPOCUSTOMERIMPART	INPUTNO
LBPOCUSTOMERIMPART	GRPCONTNO
LBPOCUSTOMERIMPARTB	PROPOSALCONTNO
LBPOCUSTOMERIMPARTB	FILLNO
LBPOCUSTOMERIMPARTB	INPUTNO
LBPOCUSTOMERIMPARTB	GRPCONTNO
LBPOCUSTOMERIMPARTB	IDX
LBPOCUSTOMERIMPARTDETAIL	CUSTOMERNOTYPE
LBPOCUSTOMERIMPARTDETAIL	CUSTOMERNO
LBPOCUSTOMERIMPARTDETAIL	SUBSERIALNO
LBPOCUSTOMERIMPARTDETAIL	IMPARTVER
LBPOCUSTOMERIMPARTDETAIL	IMPARTCODE
LBPOCUSTOMERIMPARTDETAIL	PROPOSALCONTNO
LBPOCUSTOMERIMPARTDETAIL	INPUTNO
LBPOCUSTOMERIMPARTDETAIL	GRPCONTNO
LBPODATACHECK	CHECKCODE
LBPODATACHECK	CHECKORDER
LBPODATACHECK	BUSSNOTYPE
LBPODATACHECKPARAM	PARAMORDER
LBPODATACHECKPARAM	CHECKCODE
LBPODATADETAILERROR	SERIALNO
LBPODATADETAILERROR	ERRORCOUNT
LBPODATADETAILERROR	BUSSNOTYPE
LBPODATADETAILERROR	BUSSNO
LBPODATADETAILERRORB	SERIALNO
LBPODATADETAILERRORB	ERRORCOUNT
LBPODATADETAILERRORB	BUSSNOTYPE
LBPODATADETAILERRORB	BUSSNO
LBPODATADETAILERRORB	IDX
LBPODATADICTIONARY	CHECKTYPE
LBPODATADICTIONARY	ERRORCODE
LBPODATADICTIONARY	CONTRASCOL
LBPODATADICTIONARY	TABLENAME
LBPOINSURED	INSUREDNO
LBPOINSURED	FILLNO
LBPOINSURED	INPUTNO
LBPOINSURED	CONTNO
LBPOINSUREDB	INSUREDNO
LBPOINSUREDB	FILLNO
LBPOINSUREDB	INPUTNO
LBPOINSUREDB	CONTNO
LBPOINSUREDB	IDX
LBPOINSUREDRELATED	FILLNO
LBPOINSUREDRELATED	INPUTNO
LBPOINSUREDRELATED	MAINCUSTOMERNO
LBPOINSUREDRELATED	CUSTOMERNO
LBPOINSUREDRELATED	POLNO
LBPOINSUREDRELATEDB	FILLNO
LBPOINSUREDRELATEDB	INPUTNO
LBPOINSUREDRELATEDB	MAINCUSTOMERNO
LBPOINSUREDRELATEDB	CUSTOMERNO
LBPOINSUREDRELATEDB	POLNO
LBPOINSUREDRELATEDB	IDX
LBPOL	POLNO
LBPOL	EDORNO
LBPOPERINVESTPLAN	FILLNO
LBPOPERINVESTPLAN	INPUTNO
LBPOPERINVESTPLAN	POLNO
LBPOPERINVESTPLANB	FILLNO
LBPOPERINVESTPLANB	INPUTNO
LBPOPERINVESTPLANB	POLNO
LBPOPERINVESTPLANB	IDX
LBPOPOL	FILLNO
LBPOPOL	POLNO
LBPOPOL	INPUTNO
LBPOPOLB	FILLNO
LBPOPOLB	POLNO
LBPOPOLB	INPUTNO
LBPOPOLB	IDX
LBPREM	PAYPLANCODE
LBPREM	DUTYCODE
LBPREM	POLNO
LBPREM	EDORNO
LBPREMTOACC	INSUACCNO
LBPREMTOACC	PAYPLANCODE
LBPREMTOACC	DUTYCODE
LBPREMTOACC	POLNO
LBPREM_1	PAYPLANCODE
LBPREM_1	DUTYCODE
LBPREM_1	POLNO
LBREMARK	SERIALNO
LBREMARK	PRTNO
LBREMARK	OPERATEPOS
LBREMARK	POLNO
LBREMARK	EDORNO
LBSPEC	SERIALNO
LBSPEC	PROPOSALNO
LBTEMPFEE	BACKUPSERIALNO
LBTEMPFEE	RISKCODE
LBTEMPFEE	TEMPFEETYPE
LBTEMPFEE	TEMPFEENO
LBTEMPFEECLASS	BACKUPSERIALNO
LBTEMPFEECLASS	CHEQUENO
LBTEMPFEECLASS	PAYMODE
LBTEMPFEECLASS	TEMPFEENO
LBVATINVOICEREFUND	SERIALNO
LCACCEPT	MANAGECOM
LCACCEPT	PRTNO
LCACCEPTINFO	PRTNO
LCACCEPTINFOB	SERIALNO
LCACCEPTRISK	RISKCODE
LCACCEPTRISK	PRTNO
LCACCOUNT	BANKACCNO
LCACCOUNT	BANKCODE
LCACCOUNT	CUSTOMERNO
LCADDPOL	SERIALNO
LCADDPOL	MAINPOLNO
LCADDRESS	ADDRESSNO
LCADDRESS	CUSTOMERNO
LCAIRPOL	POLNO
LCAIRPOLFORCAL	POLNO
LCAPPLYRECALLPOL	PROPOSALNO
LCAPPNT	CONTNO
LCAPPNTBAK	CONTNO
LCAPPNTGRP	GRPNO
LCAPPNTGRP	POLNO
LCAPPNTIND	CUSTOMERNO
LCAPPNTIND	POLNO
LCAPPOINTCVALIDATECONT	CONTNO
LCARRIVERECORD	SEQUENCE
LCASCRIPTIONRULEFACTORY	INERSERIALNO
LCASCRIPTIONRULEFACTORY	FACTORYSUBCODE
LCASCRIPTIONRULEFACTORY	FACTORYCODE
LCASCRIPTIONRULEFACTORY	OTHERNO
LCASCRIPTIONRULEFACTORY	FACTORYTYPE
LCASCRIPTIONRULEFACTORY	ASCRIPTIONRULECODE
LCASCRIPTIONRULEFACTORY	GRPPOLNO
LCASCRIPTIONRULEPARAMS	PARAMNAME
LCASCRIPTIONRULEPARAMS	INERSERIALNO
LCASCRIPTIONRULEPARAMS	FACTORYSUBCODE
LCASCRIPTIONRULEPARAMS	FACTORYCODE
LCASCRIPTIONRULEPARAMS	OTHERNO
LCASCRIPTIONRULEPARAMS	FACTORYTYPE
LCASCRIPTIONRULEPARAMS	ASCRIPTIONRULECODE
LCASCRIPTIONRULEPARAMS	GRPPOLNO
LCASKTRACK	PRTSEQ
LCASKTRACK	GRPCONTNO
LCASKTRACKMAIN	GRPCONTNO
LCBANKACC	BANKACCNO
LCBANKACC	BANKCODE
LCBANKAUTH	PAYGETFLAG
LCBANKAUTH	POLNO
LCBANKMERCHANTID	MERCHANTID
LCBNF	BNFGRADE
LCBNF	BNFNO
LCBNF	BNFTYPE
LCBNF	INSUREDNO
LCBNF	POLNO
LCBNFBAK	BNFGRADE
LCBNFBAK	BNFNO
LCBNFBAK	BNFTYPE
LCBNFBAK	INSUREDNO
LCBNFBAK	POLNO
LCCALLCONNECTIONRECORD	SEQUENCE
LCCERTIFICATE	RISKCODE
LCCERTIFICATE	POLNO
LCCGRPSPEC	SERIALNO
LCCGRPSPEC	PROPOSALGRPCONTNO
LCCLAIMCTRL	CLAIMCTRLCODE
LCCLAIMCTRL	GRPCONTNO
LCCONT	CONTNO
LCCONTADDRESS	CONTNO
LCCONTBAK	CONTNO
LCCONTCUSTOMERRELAINFO	RELATIONTOINSURED
LCCONTCUSTOMERRELAINFO	CUSTOMERNO
LCCONTCUSTOMERRELAINFO	INSUREDKIND
LCCONTCUSTOMERRELAINFO	RELACUSTOMERNO
LCCONTCUSTOMERRELAINFO	CONTNO
LCCONTEXT	CERTIFICATENO
LCCONTHANGUPSTATE	HANGUPTYPE
LCCONTHANGUPSTATE	POLNO
LCCONTHANGUPSTATE	INSUREDNO
LCCONTHANGUPSTATE	CONTNO
LCCONTMODIFY	CONTNO
LCCONTNOCALINTERVAL	SERIALNO
LCCONTOTHERINFO	CONTNO
LCCONTPLAN	PLANTYPE
LCCONTPLAN	CONTPLANCODE
LCCONTPLAN	GRPCONTNO
LCCONTPLANDUTYPARAM	PLANTYPE
LCCONTPLANDUTYPARAM	CALFACTOR
LCCONTPLANDUTYPARAM	DUTYCODE
LCCONTPLANDUTYPARAM	CONTPLANCODE
LCCONTPLANDUTYPARAM	RISKCODE
LCCONTPLANDUTYPARAM	MAINRISKCODE
LCCONTPLANDUTYPARAM	GRPCONTNO
LCCONTPLANFACTORY	PLANTYPE
LCCONTPLANFACTORY	INERSERIALNO
LCCONTPLANFACTORY	FACTORYSUBCODE
LCCONTPLANFACTORY	FACTORYCODE
LCCONTPLANFACTORY	OTHERNO
LCCONTPLANFACTORY	FACTORYTYPE
LCCONTPLANFACTORY	CONTPLANCODE
LCCONTPLANFACTORY	RISKCODE
LCCONTPLANFACTORY	MAINRISKCODE
LCCONTPLANFACTORY	PROPOSALGRPCONTNO
LCCONTPLANPARAM	PLANTYPE
LCCONTPLANPARAM	PARAMNAME
LCCONTPLANPARAM	INERSERIALNO
LCCONTPLANPARAM	FACTORYSUBCODE
LCCONTPLANPARAM	FACTORYCODE
LCCONTPLANPARAM	OTHERNO
LCCONTPLANPARAM	FACTORYTYPE
LCCONTPLANPARAM	CONTPLANCODE
LCCONTPLANPARAM	RISKCODE
LCCONTPLANPARAM	MAINRISKCODE
LCCONTPLANPARAM	PROPOSALGRPCONTNO
LCCONTPLANRISK	PLANTYPE
LCCONTPLANRISK	CONTPLANCODE
LCCONTPLANRISK	RISKCODE
LCCONTPLANRISK	MAINRISKCODE
LCCONTPLANRISK	PROPOSALGRPCONTNO
LCCONTPRINT	CONTNO
LCCONTPRINTCLASS	PRINTTYPE
LCCONTPRINTCLASS	CONTNO
LCCONTPRINTCLASS	GRPCONTNO
LCCONTPRINTSTATE	CONTNO
LCCONTPRINTSTATEB	CONTNO
LCCONTPRINTTRACE	BATCHNO
LCCONTPRINTTRACE	PRTNO
LCCONTPRINTTRACE	CONTNO
LCCONTREPRINTTRACE	CONTNO
LCCONTRISKPLAN	INERSERIALNO
LCCONTRISKPLAN	FACTORYSUBCODE
LCCONTRISKPLAN	FACTORYCODE
LCCONTRISKPLAN	OTHERNO
LCCONTRISKPLAN	FACTORYTYPE
LCCONTRISKPLAN	PLANCODE
LCCONTRISKPLAN	POLNO
LCCONTRISKPLAN	GRPPOLNO
LCCONTRISKPLAN	CONTNO
LCCONTSTATE	SERIALNO
LCCONTSTATEBAK	STARTDATE
LCCONTSTATEBAK	STATETYPE
LCCONTSTATEBAK	POLNO
LCCONTSTATEBAK	INSUREDNO
LCCONTSTATEBAK	CONTNO
LCCONTVISIT	CONTNO
LCCONTVISITB	EDORNO
LCCSPEC	SERIALNO
LCCSPEC	PROPOSALCONTNO
LCCSPECTEMPLET	TEMPLETCODE
LCCUSTOMERACC	INSUACCNO
LCCUSTOMERACC	CUSTOMERTYPE
LCCUSTOMERACC	CUSTOMERNO
LCCUSTOMERACCTRACE	ACCHAPPENNO
LCCUSTOMERACCTRACE	ACCNO
LCCUSTOMERACCTRACE	INSUACCNO
LCCUSTOMERACCTRACE	CUSTOMERTYPE
LCCUSTOMERACCTRACE	CUSTOMERNO
LCCUSTOMERIMPART	PATCHNO
LCCUSTOMERIMPART	CUSTOMERNOTYPE
LCCUSTOMERIMPART	CUSTOMERNO
LCCUSTOMERIMPART	IMPARTVER
LCCUSTOMERIMPART	IMPARTCODE
LCCUSTOMERIMPART	PROPOSALCONTNO
LCCUSTOMERIMPART	CONTNO
LCCUSTOMERIMPART	GRPCONTNO
LCCUSTOMERIMPARTDETAIL	CUSTOMERNOTYPE
LCCUSTOMERIMPARTDETAIL	CUSTOMERNO
LCCUSTOMERIMPARTDETAIL	SUBSERIALNO
LCCUSTOMERIMPARTDETAIL	IMPARTVER
LCCUSTOMERIMPARTDETAIL	IMPARTCODE
LCCUSTOMERIMPARTDETAIL	PROPOSALCONTNO
LCCUSTOMERIMPARTDETAIL	GRPCONTNO
LCCUSTOMERIMPARTPARAMS	IMPARTPARAMNO
LCCUSTOMERIMPARTPARAMS	CUSTOMERNOTYPE
LCCUSTOMERIMPARTPARAMS	CUSTOMERNO
LCCUSTOMERIMPARTPARAMS	IMPARTVER
LCCUSTOMERIMPARTPARAMS	IMPARTCODE
LCCUSTOMERIMPARTPARAMS	PROPOSALCONTNO
LCCUSTOMERIMPARTPARAMS	CONTNO
LCCUSTOMERIMPARTPARAMS	GRPCONTNO
LCCUSTOMERRELAINFO	CUSTOMERNO
LCCUSTOMERRELAINFO	MAININSUREDNO
LCCUSTOMERRELAINFO	CONTNO
LCCUSTOMERRETURNCALLFORPRIP	PUSHDATE
LCCUSTOMERRETURNCALLFORPRIP	SERIALNO
LCCUSTOMERRETURNCALLFORPRIP	POLICYNO
LCCUWERROR	UWNO
LCCUWERROR	SERIALNO
LCCUWERROR	CONTNO
LCCUWMASTER	CONTNO
LCCUWMASTERBAK	CONTNO
LCCUWSUB	UWNO
LCCUWSUB	CONTNO
LCCUWSUBBAK	UWNO
LCCUWSUBBAK	CONTNO
LCDAATOAPPOINTACCOUNT	BUSIFLAG
LCDAATOAPPOINTACCOUNT	TRANSOUTCONTNO
LCDELPOLLOG	MAKETIME
LCDELPOLLOG	MAKEDATE
LCDELPOLLOG	OTHERNOTYPE
LCDELPOLLOG	OTHERNO
LCDELTRACE	SERIALNO
LCDISCOUNT	DISCOUNTCODE
LCDISCOUNT	DUTYCODE
LCDISCOUNT	POLNO
LCDISCOUNT	CONTNO
LCDISEASEIMPART	SERIALNO
LCDISEASERESULT	DISEASESOURCE
LCDISEASERESULT	SERIALNO
LCDISEASERESULT	CUSTOMERNO
LCDISEASERESULT	PROPOSALCONTNO
LCDUTY	DUTYCODE
LCDUTY	POLNO
LCDUTYBAK	DUTYCODE
LCDUTYBAK	POLNO
LCDUTYCLMCTRLRELA	CONTPLANCODE
LCDUTYCLMCTRLRELA	DUTYCALFACTATOR
LCDUTYCLMCTRLRELA	DUTYCODE
LCDUTYCLMCTRLRELA	RISKCODE
LCDUTYCLMCTRLRELA	CLAIMCTRLCODE
LCDUTYCLMCTRLRELA	PRTNO
LCDUTYCLMCTRLRELA	GRPCONTNO
LCEDORREASON	TYPE
LCEDORREASON	CONTNO
LCEDORREASON	EDORTYPE
LCEDORREASON	EDORNO
LCERR	ERRORNO
LCERRORREPORT	OPERATORPOS
LCERRORREPORT	SERIALNO
LCERRORREPORT	ERROROPERATOR
LCERRORREPORT	ERRORPOS
LCERRORREPORT	OTHERNO
LCERRORREPORT	OTHERNOTYPE
LCFACTORY	INERSERIALNO
LCFACTORY	FACTORYSUBCODE
LCFACTORY	FACTORYCODE
LCFACTORY	OTHERNO
LCFACTORY	FACTORYTYPE
LCFACTORY	POLNO
LCFACTORY	GRPPOLNO
LCFACTORY	CONTNO
LCFAMILYINFO	FAMILYNO
LCFAMILYRELAINFO	FAMILYSTATUS
LCFAMILYRELAINFO	FAMILYNO
LCFAMILYRELAINFO	CUSTOMERNO
LCFAMILYRELAINFOTRACK	SERIALNO
LCFILLCONTTRACE	FILLCONTNO
LCFILLCONTTRACE	ANONYCONTNO
LCFILLCONTTRACE	GRPCONTNO
LCFISRTCONTRISK	ID
LCFREEZECONT	CONTNO
LCFREEZETRACE	SERIALNO
LCFYPTASK	MANAGECOM
LCFYPTASK	TARGETMONTH
LCFYPTASK	TARGETYEAR
LCFYPTASK	TARGETTYPE
LCGCUWERROR	UWNO
LCGCUWERROR	SERIALNO
LCGCUWERROR	PROPOSALGRPCONTNO
LCGCUWMASTER	PROPOSALGRPCONTNO
LCGCUWSUB	UWNO
LCGCUWSUB	PROPOSALGRPCONTNO
LCGENERAL	CUSTOMERNO
LCGENERAL	EXECUTECOM
LCGENERAL	GRPCONTNO
LCGENERALTORISK	EXECUTECOM
LCGENERALTORISK	GRPCONTNO
LCGENERALTORISK	GRPPOLNO
LCGET	GETDUTYCODE
LCGET	DUTYCODE
